...1,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party,reason
7147,http://www.politifact.com/factchecks/2016/apr/17/pat-mccrory/nc-gov-pat-mccrory-defends-hb2-meet-press/,NC Gov. Pat McCrory defends HB2; says it would have affected every private employer in Charlotte,Mostly False,en,PolitiFact,politifact.com,2016-04-17T23:10:05Z,The city of Charlotte passed a bathroom ordinance mandate on every private-sector employer in Charlotte.',Pat McCrory,2016-04-17T00:00:00Z,Republican,NA
2172,http://www.politifact.com/factchecks/2015/sep/21/carly-fiorina/trumps-four-bankruptcies/,Fact-checking claims about Donald Trump's four bankruptcies,Mostly True,en,PolitiFact,politifact.com,2016-04-18T13:59:55Z,Says Donald Trump was 'forced to file for bankruptcy not once; not twice; four times.',Carly Fiorina,2015-09-16T00:00:00Z,Republican,NA
4309,http://www.politifact.com/factchecks/2015/jun/22/barack-obama/barack-obama-correct-mass-killings-dont-happen-oth/,From Politifact: 'Is Barack Obama correct that mass killings don't happen in other countries?',Mostly False,en,PolitiFact,politifact.com,2016-04-18T14:06:09Z,This type of mass violence does not happen in other advanced countries ... with this kind of frequency.',Barack Obama,2015-06-18T00:00:00Z,Democratic,NA
914,http://www.politifact.com/factchecks/2016/apr/15/bernie-s/does-hillary-clinton-want-15-or-12-minimum-wage/,Does Hillary Clinton want a $15 or $12 minimum wage?,Mostly True,en,PolitiFact,politifact.com,2016-04-18T14:53:07Z,Said he has campaigned to raise the minimum wage to $15 an hour. 'Secretary Clinton said; let's raise it to $12.',Bernie Sanders,2016-04-14T00:00:00Z,Democratic,NA
1264,http://www.politifact.com/factchecks/2015/oct/15/jim-webb/15-20-most-polluted-cities-world-are-india-china-s/,15 of 20 most polluted cities in world are in India; China; says Jim Webb,Mostly True,en,PolitiFact,politifact.com,2016-04-18T18:10:51Z,Fifteen out of the 20 most polluted cities in the world' are in India and China.,Jim Webb,2015-10-13T00:00:00Z,Democratic,NA
3839,http://www.politifact.com/factchecks/2015/dec/20/bernie-s/fact-checking-bernie-sanders-claim-us-spends-three/,Fact-checking Sanders' claim that US spends 3 times per capita what the UK spends on health care,True,en,PolitiFact,politifact.com,2016-04-18T18:20:25Z,The United States spends 'almost three times per capita what they spend in the U.K.' on health care and '50 percent more than they pay in France.',Bernie Sanders,2015-12-19T00:00:00Z,Democratic,NA
2418,http://www.politifact.com/factchecks/2015/oct/09/ben-carson/ben-carson-says-mahmoud-abbas-ali-khamenei-vladimi/,Ben Carson says Mahmoud Abbas; Ali Khamenei; Vladimir Putin knew each other in 1968 Moscow,Pants on Fire,en,PolitiFact,politifact.com,2016-04-19T15:47:36Z,Says Mahmoud Abbas; Ali Khamenei; Vladimir Putin met each other 'in the class of 1968 at Patrice Lumumba University in Moscow.',Ben Carson,2015-10-08T00:00:00Z,Republican,NA
2514,http://www.politifact.com/factchecks/2016/apr/19/bernie-s/sanders-largely-base-saying-we-win-when-voter-turn/,Sanders largely off-base in saying he wins when voter turnout is high and loses when it's low,Mostly False,en,PolitiFact,politifact.com,2016-04-19T15:53:00Z,We win when voter turnout is high; we lose when it is low.',Bernie Sanders,2016-04-12T00:00:00Z,Democratic,NA
4152,http://www.politifact.com/factchecks/2016/apr/19/doug-ducey/are-90-percent-fires-arizona-caused-humans/,Are 90 percent of fires in Arizona caused by humans?,Half True,en,PolitiFact,politifact.com,2016-04-19T16:07:33Z,90 percent of fires in Arizona are human-caused.',Doug Ducey,2016-04-13T00:00:00Z,Republican,NA
5304,http://www.politifact.com/factchecks/2016/apr/19/bernie-s/sanders-oversimplifies-us-share-NATO/,Sanders oversimplifies US share of NATO,Half True,en,PolitiFact,politifact.com,2016-04-19T17:26:25Z,We spend about 75 percent of the entire cost of the military aspect of NATO.',Bernie Sanders,2016-04-14T00:00:00Z,Democratic,NA
4146,http://www.politifact.com/factchecks/2016/apr/19/corey-lewandowski/donald-trump-manager-corey-lewandowski-botches-cla/,Donald Trump manager Corey Lewandowski botches claim on Florida delegate selection,False,en,PolitiFact,politifact.com,2016-04-19T22:38:46Z,The chairman of the party of Florida; who is an avid and outward supporter of Marco Rubio; gets to appoint 30 of those delegates.',Corey Lewandowski,2016-04-17T00:00:00Z,Republican,NA
2611,http://www.politifact.com/factchecks/2016/apr/20/bernie-s/bernie-sanders-ad-ignores-fact-members-congress-ca/,Bernie Sanders ad ignores fact that members of Congress can't be paid for speeches,Mostly False,en,PolitiFact,politifact.com,2016-04-19T23:04:46Z,Washington politicians are paid over $200;000 an hour for speeches.',Bernie Sanders,2016-04-15T00:00:00Z,Democratic,NA
5378,http://www.politifact.com/factchecks/2016/apr/21/hillary-clinton/hillary-clinton-history-shows-win-bernie-sanders/,Hillary Clinton says history shows she can win over Bernie Sanders supporters,Mostly True,en,PolitiFact,politifact.com,2016-04-21T21:21:19Z,When I withdrew in June of 2008; polls were showing that at least 40 percent of my supporters said; oh; they weren't going to support Sen. Obama.',Hillary Clinton,2016-04-21T00:00:00Z,Democratic,NA
6405,http://www.politifact.com/factchecks/2016/apr/21/ben-carson/andrew-jackson-debt-balanced-budget-president/,Was Andrew Jackson the only US president to bring national debt to zero?,Mostly True,en,PolitiFact,politifact.com,2016-04-21T21:58:36Z,Andrew Jackson was the last president who actually balanced the federal budget; where we had no national debt.',Ben Carson,2016-04-20T00:00:00Z,Republican,NA
4217,http://www.politifact.com/factchecks/2016/apr/21/pat-mccrory/nc-gov-pat-mccrory-under-fire-hb2-says-human-right/,NC Gov. Pat McCrory; under fire on HB2; says Human Rights Campaign is 'more powerful than the NRA',False,en,PolitiFact,politifact.com,2016-04-21T23:27:14Z,The Human Rights Campaign is 'more powerful than the NRA',Pat McCrory,2016-04-17T00:00:00Z,Republican,NA
5060,http://www.politifact.com/factchecks/2015/oct/28/chris-christie/chris-christie-says-bernie-sanderss-plan-raise-you/,Chris Christie says Bernie Sanders's plan is 'to raise your taxes to 90 percent',Pants on Fire,en,PolitiFact,politifact.com,2016-04-22T14:14:05Z,Bernie Sanders’ plan is 'to raise your taxes to 90 percent.',Chris Christie,2015-10-28T00:00:00Z,Republican,NA
5994,http://www.politifact.com/factchecks/2016/apr/22/robby-mook/hillary-clinton-gets-02-percent-campaign-donations/,Hillary Clinton gets 0.2 percent of campaign donations from oil; gas employees; Robby Mook says,Mostly True,en,PolitiFact,politifact.com,2016-04-22T17:59:51Z,In last week’s debate; Bernie questioned Hillary’s commitment to fighting climate change because a whopping 0.2 percent of the money given to our campaign has come from employees of oil and gas companies. Not even 2 percent; mind you: 0.2 percent.',Robby Mook,2016-04-19T00:00:00Z,Democratic,NA
3765,http://www.politifact.com/factchecks/2016/apr/24/bob-graham/bob-graham-saudi-arabia-created-al-qaida/,Former US Sen. Bob Graham's claim that Saudi Arabia created al-Qaida lacks nuance,Half True,en,PolitiFact,politifact.com,2016-04-24T22:21:58Z,We know that Saudi Arabia started al-Qaida.',Bob Graham,2016-04-24T00:00:00Z,Democratic,NA
1114,http://www.politifact.com/factchecks/2016/apr/25/rick-scott/gov-rick-scotts-claim-about-1-billion-tax-cuts-nee/,Gov. Rick Scott's claim about $1 billion in tax cuts needs some background,Mostly True,en,PolitiFact,politifact.com,2016-04-25T19:46:06Z,Over the past two years; Florida has cut more than $1 billion in taxes.',Rick Scott,2016-04-13T00:00:00Z,Republican,NA
3825,http://www.politifact.com/factchecks/2016/apr/25/ted-cruz/cruz-attack-ad-trump-distorts-transgender-bathroom/,Cruz attack ad on Trump distorts transgender bathroom access issue,Mostly False,en,PolitiFact,politifact.com,2016-04-25T21:53:31Z,Says Donald Trump thinks 'a grown man pretending to be a woman (should) be allowed to use the women's restroom.',Ted Cruz,2016-04-22T00:00:00Z,Republican,NA
7766,http://www.politifact.com/factchecks/2016/apr/25/ted-cruz/ted-cruz-says-he-won-more-votes-wisconsin-donald-t/,Ted Cruz says he won more votes in Wisconsin than Donald Trump did in New York,True,en,PolitiFact,politifact.com,2016-04-25T22:14:15Z,I earned more votes in the state of Wisconsin than Donald Trump did in New York.',Ted Cruz,2016-04-25T00:00:00Z,Republican,NA
5042,http://www.politifact.com/factchecks/2016/apr/26/hillary-clinton/hillary-clintons-hazy-claim-researchers-cant-study/,Hillary Clinton's hazy claim that researchers can't study marijuana,Mostly False,en,PolitiFact,politifact.com,2016-04-26T20:04:45Z,Marijuana is a Schedule I drug; 'which you understand means that you can’t do any research about it.',Hillary Clinton,2016-04-21T00:00:00Z,Democratic,NA
6875,http://www.politifact.com/factchecks/2016/apr/26/david-jolly/us-rep-david-jolly-says-he-voted-against-house-pla/,US Rep. David Jolly says he voted against House Planned Parenthood investigation,True,en,PolitiFact,politifact.com,2016-04-26T21:55:50Z,Says he 'was the only Republican' to vote against creating a House panel to investigate Planned Parenthood.,David Jolly,2016-04-25T00:00:00Z,Republican,NA
5858,http://www.politifact.com/factchecks/2016/apr/26/trent-franks/arizona-congressman-claims-almost-half-all-african/,Arizona congressman claims almost half of all African-American babies are killed by abortion,Mostly False,en,PolitiFact,politifact.com,2016-04-27T03:30:33Z,Today in America; between 40 and 50 percent of all African-American babies; virtually 1-in-2; are killed before they are born.',Trent Franks,2016-04-14T00:00:00Z,Republican,NA
6318,http://www.politifact.com/factchecks/2016/apr/27/john-kirby/has-barack-obama-had-no-boots-ground-message-syria/,Has Barack Obama had a 'no boots on the ground' message for Syria?,False,en,PolitiFact,politifact.com,2016-04-27T18:23:29Z,Says President Barack Obama never said; 'No boots on the ground' in Syria.,John Kirby,2016-04-25T00:00:00Z,Democratic,wp
5617,http://www.politifact.com/factchecks/2016/apr/28/alan-grayson/lebron-james-pays-social-security-taxes-halftime-f/,LeBron James pays Social Security taxes before halftime of first game; US Rep. Alan Grayson says,Mostly True,en,PolitiFact,politifact.com,2016-04-28T14:45:39Z,LeBron James 'stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.',Alan Grayson,2016-04-25T00:00:00Z,Democratic,NA
5714,http://www.politifact.com/factchecks/2016/apr/28/bernie-s/bernie-sanders-says-conditions-baltimore-no-better/,Bernie Sanders says conditions in Baltimore no better than North Korea; West Bank,Mostly True,en,PolitiFact,politifact.com,2016-04-28T21:11:34Z,Says an array of statistics show that conditions in some parts of Baltimore rival that of 'the West Bank in Palestine;' 'North Korea;' and 'distressed cities in Nigeria; India; China and South Africa.',Bernie Sanders,2016-04-24T00:00:00Z,Democratic,NA
1691,http://www.politifact.com/factchecks/2016/apr/29/paul-ryan/us-purchase-heavy-water-iran-direct-subsidy-irans-/,Paul Ryan claims US purchase of heavy water from Iran is direct subsidy of Iran's nuclear program,Mostly False,en,PolitiFact,politifact.com,2016-04-29T17:23:18Z,The decision for the United States to buy heavy water from Iran 'will directly subsidize Iran’s nuclear program.',Paul Ryan,2016-04-22T00:00:00Z,Republican,NA
4006,http://www.politifact.com/factchecks/2016/may/01/ted-cruz/donald-trumps-economic-agenda-imposing-massive-tax/,Donald Trump's economic agenda is 'imposing massive taxes on the American people;' Ted Cruz claims,Half True,en,PolitiFact,politifact.com,2016-05-01T22:02:36Z,Says Donald Trump’s 'only economic agenda is imposing massive taxes on the American people with a 40 percent tax hike of a giant tariff.',Ted Cruz,2016-05-01T00:00:00Z,Republican,NA
7714,http://www.politifact.com/factchecks/2016/may/02/john-kasich/yes-john-kasich-bragging-about-being-unpopular/,Yes; John Kasich is bragging about being unpopular,True,en,PolitiFact,politifact.com,2016-05-02T14:15:33Z,After my first year as governor; I was one of the most unpopular governors; maybe the most unpopular governor in the country. ... It changed.',John Kasich,2016-04-24T00:00:00Z,Republican,NA
4227,http://www.politifact.com/factchecks/2016/may/02/bernie-s/sanders-its-not-impossible-get-enough-delegates-wi/,Sanders: It's not impossible to get enough delegates to win,Mostly True,en,PolitiFact,politifact.com,2016-05-02T21:40:54Z,Winning enough pledged delegates is 'not impossible.',Bernie Sanders,2016-05-01T00:00:00Z,Democratic,NA
4279,http://www.politifact.com/factchecks/2016/may/03/michael-roberson/ads-attacking-tarkanians-nra-grade-need-context/,Ads attacking Tarkanian's NRA grade need context,Half True,en,PolitiFact,politifact.com,2016-05-03T22:10:48Z,Says Danny Tarkanian is 'NRA ‘F’ Rated.',Michael Roberson,2016-04-13T00:00:00Z,Republican,NA
3862,http://www.politifact.com/factchecks/2016/may/04/john-carter/john-carter-says-barack-obama-wants-house-illegal-/,John Carter says Barack Obama wants to house 'illegal aliens' on military installations,Mostly True,en,PolitiFact,politifact.com,2016-05-04T22:20:46Z,This is not a joke: the president wants to house illegal aliens on our nation’s military installations.',John Carter,2016-03-10T00:00:00Z,Republican,NA
4155,http://www.politifact.com/factchecks/2016/may/04/pat-mccrory/pat-mccrory-says-springsteen-canceled-north-caroli/,Pat McCrory says Springsteen canceled North Carolina show after poor ticket sales,Pants on Fire,en,PolitiFact,politifact.com,2016-05-04T22:49:44Z,Bruce Springsteen 'only had 8;000 tickets sold' for a Greensboro show and canceled after 'they didn’t get the ticket sales they wanted.',Pat McCrory,2016-05-03T00:00:00Z,Republican,NA
4928,http://www.politifact.com/factchecks/2016/may/05/joe-biden/biden-says-cervical-cancertotally-preventable-afri/,Joe Biden says cervical cancer 'totally preventable' in Africa,Mostly True,en,PolitiFact,politifact.com,2016-05-05T22:15:19Z,Cervical cancer in Africa is 'fully preventable with basic education; screening and vaccines.',Joe Biden,2016-05-02T00:00:00Z,Democratic,NA
1556,http://www.politifact.com/factchecks/2016/may/06/sylvester-turner/sylvester-turner-overstates-number-solo-drivers/,Sylvester Turner overstates number of solo drivers,False,en,PolitiFact,politifact.com,2016-05-06T22:07:25Z,We have been focusing so much; especially the Texas Department of Transportation; on that 97 percent of people in single-occupancy vehicles.',Sylvester Turner,2016-03-04T00:00:00Z,Democratic,NA
6603,http://www.politifact.com/factchecks/2016/may/06/jerry-brown/jerry-browns-mostly-true-claim-about-california-do/,Jerry Brown's Half True Claim About California Doubling Florida's Job Gains,Half True,en,PolitiFact,politifact.com,2016-05-07T01:34:57Z,California has added twice as many jobs as Florida' over the past year.,Jerry Brown,2016-04-26T00:00:00Z,Democratic,NA
5905,http://www.politifact.com/factchecks/2016/may/09/joe-biden/joe-biden-misstates-daily-deaths-united-states-can/,Joe Biden misstates daily deaths in United States from cancer,False,en,PolitiFact,politifact.com,2016-05-09T15:35:26Z,In the United States alone we lose more than 3;000 people a day to cancer.',Joe Biden,2016-04-29T00:00:00Z,Democratic,NA
7261,http://www.politifact.com/factchecks/2016/may/10/hillary-clinton/hillary-clinton-says-market-forces-made-coal-compa/,Hillary Clinton says market forces made coal companies go bankrupt,Mostly True,en,PolitiFact,politifact.com,2016-05-10T16:10:42Z,The market is making this decision. The market has driven down the cost of coal; so you have companies going bankrupt.',Hillary Clinton,2016-05-04T00:00:00Z,Democratic,NA
3949,http://www.politifact.com/factchecks/2016/may/04/ron-johnson/incomplete-claim-sen-ron-johnson-started-pacur-his/,The incomplete claim that Sen. Ron Johnson 'started' Pacur; his plastics manufacturing company,Half True,en,PolitiFact,politifact.com,2016-05-10T20:41:03Z,Says he 'started' the Pacur plastics manufacturing company he owns.,Ron Johnson,2016-04-29T00:00:00Z,Republican,NA
1697,http://www.politifact.com/factchecks/2016/may/11/duf-sundheim/duf-sundheim-wrongly-says-californias-violent-crim/,Duf Sundheim wrongly says California's violent crime rate is up 34 percent,False,en,PolitiFact,politifact.com,2016-05-11T05:24:03Z,There is a 34 percent increase in violent crime in the state of California. … And that’s just within the last year.',Duf Sundheim,2016-05-10T00:00:00Z,Democratic,NA
4944,http://www.politifact.com/factchecks/2016/may/11/loretta-sanchez/loretta-sanchez-dodges-question-about-gun-liabilit/,Loretta Sanchez dodges question about gun liability vote; cites Brady campaign support,Half True,en,PolitiFact,politifact.com,2016-05-11T05:25:10Z,The Brady Campaign has given me a 100 percent; not 99; 100 percent rating.',Loretta Sanchez,2016-05-10T00:00:00Z,Democratic,NA
5803,http://www.politifact.com/factchecks/2016/may/09/david-jolly/epa-regulation-will-force-31-million-upgrade-pinel/,EPA regulation will force $31 million upgrade to Pinellas County ditch; US Rep. David Jolly says,Mostly False,en,PolitiFact,politifact.com,2016-05-11T14:47:54Z,Under a new federal regulation; it will cost Pinellas County '$31 million to fix a single ditch.',David Jolly,2016-04-25T00:00:00Z,Republican,NA
5397,http://www.politifact.com/factchecks/2016/may/06/ted-cruz/donald-trump-attacked-bringing-hundreds-foreign-wo/,Donald Trump attacked for bringing in hundreds of foreign workers on H-2B visas at Mar-A-Lago,Half True,en,PolitiFact,politifact.com,2016-05-11T14:53:24Z,Says Donald Trump 'brings in hundreds of foreign workers to replace Americans.',Ted Cruz,2016-05-02T00:00:00Z,Republican,NA
4017,http://www.politifact.com/factchecks/2016/mar/22/debbie-wasserman-schultz/debbie-wasserman-schultz-says-superdelegates-never/,Debbie Wasserman Schultz says superdelegates never determined Democratic nominee,Mostly True,en,PolitiFact,politifact.com,2016-05-11T16:14:54Z,Superdelegates 'have never been a determining factor in who our nominee is since they've been in place since 1984.',Debbie Wasserman Schultz,2016-03-21T00:00:00Z,Democratic,NA
6149,http://www.politifact.com/factchecks/2015/apr/15/jeb-bush/which-state-most-gun-permits/,Which state has the most gun permits?,Mostly True,en,PolitiFact,politifact.com,2016-05-11T17:45:15Z,Florida has the most concealed weapon permits in the nation; 'nearly double that of the second state; which is Texas.',Jeb Bush,2015-04-10T00:00:00Z,Republican,NA
7003,http://www.politifact.com/factchecks/2016/mar/09/bernie-s/bernie-sanders-says-hillary-clinton-opposed-driver/,Bernie Sanders says that Hillary Clinton opposed driver's licenses for illegal immigrants,Mostly True,en,PolitiFact,politifact.com,2016-05-11T18:13:36Z,When New York Gov. Eliot Spitzer wanted to 'provide driver’s licenses to those who are undocumented. (Hillary Clinton) said don’t do it.',Bernie Sanders,2016-03-09T00:00:00Z,Democratic,NA
1457,http://www.politifact.com/factchecks/2015/nov/04/marco-rubio/marco-rubio-portrays-hillary-clinton-liar-her-stat/,Marco Rubio said there was never evidence that the attacks on Benghazi were spontaneous,Half True,en,PolitiFact,politifact.com,2016-05-11T18:16:37Z,There was never a single shred of evidence presented to anyone' that the attacks in Benghazi; Libya; were 'spontaneous; and in fact; the CIA themselves understood that early on.',Marco Rubio,2015-10-29T00:00:00Z,Republican,NA
517,http://www.politifact.com/factchecks/2015/jun/09/hillary-clinton/hillary-clinton-revisits-floridas-2000-and-2004-vo/,Hillary Clinton revisits Florida's 2000 and 2004 voter purge when Jeb Bush was governor,Mostly True,en,PolitiFact,politifact.com,2016-05-11T18:19:52Z,In Florida; when Jeb Bush was governor; state authorities conducted a deeply flawed purge of voters before the presidential election in 2000' and 'in 2004 a plan to purge even more voters was headed off.',Hillary Clinton,2015-06-04T00:00:00Z,Democratic,NA
3878,http://www.politifact.com/factchecks/2015/jun/08/rick-scott/rick-scott-says-we-have-record-funding-environment/,Rick Scott says we have 'record funding' for the environment in Florida,Pants on Fire,en,PolitiFact,politifact.com,2016-05-11T18:29:35Z,If you care about the environment; we've got record funding.',Rick Scott,2015-06-08T00:00:00Z,Republican,NA
4784,http://www.politifact.com/factchecks/2016/mar/30/tim-canova/debbie-wasserman-schultz-attacked-bank-donations-a/,Debbie Wasserman Schultz attacked for bank donations and position on payday loan bill,Mostly True,en,PolitiFact,politifact.com,2016-05-11T18:39:14Z,After taking hundreds of thousands of dollars from Goldman Sachs and other Wall Street banks; (Debbie Wasserman Schultz) has voted to prevent the Consumer Financial Protection Bureau from regulating payday loans and addressing racial discrimination in car loans.',Tim Canova,2016-03-24T00:00:00Z,Democratic,NA
2623,http://www.politifact.com/factchecks/2015/oct/08/debbie-wasserman-schultz/how-many-americans-have-been-killed-mass-shootings/,Wasserman Schultz claims 294 mass shootings in 2015 alone,Half True,en,PolitiFact,politifact.com,2016-05-11T18:43:01Z,380 Americans have been killed in 294 mass shootings in 2015 alone.',Debbie Wasserman Schultz,2015-10-02T00:00:00Z,Democratic,NA
